&schema: NCMADM
MVP_DADOS_BANCARIOS_BB_ERRO|DESCRIPTION|VARCHAR2|255||36460
MVP_DADOS_BANCARIOS_BB_ERRO|DATACADASTRO|DATE|7||36460
MVP_DADOS_BANCARIOS_BB_ERRO|ID|NUMBER|22|20|36460
MVP_DADOS_BANCARIOS_BB|CD_PROCESSADO|VARCHAR2|1||706210
MVP_DADOS_BANCARIOS_BB|CD_RETORNO|VARCHAR2|1||706210
MVP_DADOS_BANCARIOS_BB|NO_DIGITO_DB_NOVO|VARCHAR2|1||706210
MVP_DADOS_BANCARIOS_BB|NO_NUMERO_DB_NOVO|VARCHAR2|12||706210
MVP_DADOS_BANCARIOS_BB|TP_CONTA_NOVO|VARCHAR2|2||706210
MVP_DADOS_BANCARIOS_BB|NO_DIGITO_AGENCIA_NOVO|VARCHAR2|1||706210
MVP_DADOS_BANCARIOS_BB|NO_NUMERO_AGENCIA_NOVO|VARCHAR2|4||706210
MVP_DADOS_BANCARIOS_BB|CD_BANCO_NOVO|VARCHAR2|3||706210
MVP_DADOS_BANCARIOS_BB|NO_DIGITO_DB_ANTERIOR|VARCHAR2|1||706210
MVP_DADOS_BANCARIOS_BB|NO_NUMERO_DB_ANTERIOR|VARCHAR2|6||706210
MVP_DADOS_BANCARIOS_BB|TP_OPERACAO_ANTERIOR|VARCHAR2|2||706210
MVP_DADOS_BANCARIOS_BB|NO_DIGITO_AGENCIA_ANTERIOR|VARCHAR2|1||706210
MVP_DADOS_BANCARIOS_BB|NO_NUMERO_AGENCIA_ANTERIOR|VARCHAR2|4||706210
MVP_DADOS_BANCARIOS_BB|CD_BANCO_ANTERIOR|VARCHAR2|3||706210
MVP_DADOS_BANCARIOS_BB|NM_CLIENTE|VARCHAR2|55||706210
MVP_DADOS_BANCARIOS_BB|NO_CPF_CNPJ|VARCHAR2|15||706210
MVP_DADOS_BANCARIOS_BB|DATACADASTRO|DATE|7||706210
MVP_DADOS_BANCARIOS_BB|ID|NUMBER|22|20|706210
MVP_CUBO_TP_MOVIMENTO|DATACADASTRO|DATE|7||13
MVP_CUBO_TP_MOVIMENTO|USEROWNER_ID|NUMBER|22|9|13
MVP_CUBO_TP_MOVIMENTO|CD_CUBO_TP_MOVIMENTO|NUMBER|22|3|13
MVP_CUBO_TP_MOVIMENTO|NM_TIPO_EVENTO|VARCHAR2|255||13
MVP_CUBO_TP_MOVIMENTO|ID|NUMBER|22|19|13
MVP_CUBO_CODEND|DATACADASTRO|DATE|7||3
MVP_CUBO_CODEND|USEROWNER_ID|NUMBER|22|9|3
MVP_CUBO_CODEND|CD_CUBO_CONDEND|NUMBER|22|3|3
MVP_CUBO_CODEND|TIPOMOVIMENTOCUBO_ID|NUMBER|22|9|3
MVP_CUBO_CODEND|ID|NUMBER|22|19|3
MVP_CREDITO_PESSOAL_CONCI_ITEM|DATACADASTRO|DATE|7||345
MVP_CREDITO_PESSOAL_CONCI_ITEM|USEROWNER_ID|NUMBER|22|20|345
MVP_CREDITO_PESSOAL_CONCI_ITEM|VL_TOTAL_PREMIO_SEGURO|NUMBER|22|13|345
MVP_CREDITO_PESSOAL_CONCI_ITEM|CD_ESTORNO|VARCHAR2|1||345
MVP_CREDITO_PESSOAL_CONCI_ITEM|CD_STATUS_ESPELHO|VARCHAR2|26||345
MVP_CREDITO_PESSOAL_CONCI_ITEM|CREDITOPESSOALCONCILIACAO_ID|NUMBER|22|20|345
MVP_CREDITO_PESSOAL_CONCI_ITEM|ID|NUMBER|22|20|345
MVP_CREDITO_PESSOAL_CONCI|VL_DESPESA_COBRANCA|NUMBER|22|13|208
MVP_CREDITO_PESSOAL_CONCI|VL_ESTORNO|NUMBER|22|13|208
MVP_CREDITO_PESSOAL_CONCI|DATACADASTRO|DATE|7||208
MVP_CREDITO_PESSOAL_CONCI|USEROWNER_ID|NUMBER|22|20|208
MVP_CREDITO_PESSOAL_CONCI|DS_OBSERVACAO|VARCHAR2|576||208
MVP_CREDITO_PESSOAL_CONCI|DT_USER_CONCILIADOR|DATE|7||208
MVP_CREDITO_PESSOAL_CONCI|CONCILIADOR_ID|NUMBER|22|20|208
MVP_CREDITO_PESSOAL_CONCI|DT_CONCILIACAO|DATE|7||208
MVP_CREDITO_PESSOAL_CONCI|CD_ESTADO|VARCHAR2|26||208
MVP_CREDITO_PESSOAL_CONCI|IC_APTO_PARA_CONCILIAR|NUMBER|22|1|208
MVP_CREDITO_PESSOAL_CONCI|VL_PAGO|NUMBER|22|13|208
MVP_CREDITO_PESSOAL_CONCI|VL_IOF|NUMBER|22|13|208
MVP_CREDITO_PESSOAL_CONCI|DT_ARQUIVO|DATE|7||208
MVP_CREDITO_PESSOAL_CONCI|NO_REMESSA|NUMBER|22|5|208
MVP_CREDITO_PESSOAL_CONCI|ID|NUMBER|22|20|208
MVP_CREDITO_PESSOAL|NM_STATUS_CONTRATO|VARCHAR2|50||1312165
MVP_CREDITO_PESSOAL|NO_OPERACAO|NUMBER|22|20|1312165
MVP_CREDITO_PESSOAL|NO_CONTRATO|NUMBER|22|20|1312165
MVP_CREDITO_PESSOAL|QT_PARCELAS|NUMBER|22|20|1312165
MVP_CREDITO_PESSOAL|TIPOTOMADORCREDITOPESSOAL_ID|NUMBER|22|20|1312165
MVP_CREDITO_PESSOAL|PROPOSTA_ID|NUMBER|22|20|1312165
MVP_CREDITO_PESSOAL|USEROWNER_ID|NUMBER|22|20|1312165
MVP_CREDITO_PESSOAL|DATACADASTRO|DATE|7||1312165
MVP_CREDITO_PESSOAL|ID|NUMBER|22|20|1312165
MVP_CONF_CANC_PENDENCIA|PRODUTO_ID|NUMBER|22|20|3
MVP_CONF_CANC_PENDENCIA|PENDENCIA_ID|NUMBER|22|20|3
MVP_CONF_CANC_PENDENCIA|USEROWNER_ID|NUMBER|22|20|3
MVP_CONF_CANC_PENDENCIA|DATACADASTRO|DATE|7||3
MVP_CONF_CANC_PENDENCIA|ID|NUMBER|22|20|3
MVP_COBERTURA_PREMIO|USEROWNER_ID|NUMBER|22|9|31
MVP_COBERTURA_PREMIO|VL_IOF|NUMBER|22|7|31
MVP_COBERTURA_PREMIO|VL_PREMIO|NUMBER|22|34|31
MVP_COBERTURA_PREMIO|VL_SEGURADO|NUMBER|22|34|31
MVP_COBERTURA_PREMIO|ITEMPRODUTOCONTRATAVEL_ID|NUMBER|22|9|31
MVP_COBERTURA_PREMIO|DATACADASTRO|DATE|7||31
MVP_COBERTURA_PREMIO|ID|NUMBER|22|19|31
MVP_CIRCULAR_SUSEP_SINPEND|TP_SIN|NUMBER|22|2|4869
MVP_CIRCULAR_SUSEP_SINPEND|VR_TOT|NUMBER|22|18|4869
MVP_CIRCULAR_SUSEP_SINPEND|VR_PENDENTE|NUMBER|22|18|4869
MVP_CIRCULAR_SUSEP_SINPEND|VR_COS_CED|NUMBER|22|18|4869
MVP_CIRCULAR_SUSEP_SINPEND|DT_OCOR|DATE|7||4869
MVP_CIRCULAR_SUSEP_SINPEND|DT_AVISO|DATE|7||4869
MVP_CIRCULAR_SUSEP_SINPEND|DT_REG|DATE|7||4869
MVP_CIRCULAR_SUSEP_SINPEND|QTD_BEN|NUMBER|22|4|4869
MVP_CIRCULAR_SUSEP_SINPEND|CPF_BEN|VARCHAR2|14||4869
MVP_CIRCULAR_SUSEP_SINPEND|QTD_SEG|NUMBER|22|4|4869
MVP_CIRCULAR_SUSEP_SINPEND|CPF_SEG|VARCHAR2|14||4869
MVP_CIRCULAR_SUSEP_SINPEND|NUM_END|VARCHAR2|20||4869
MVP_CIRCULAR_SUSEP_SINPEND|NUM_APOL|VARCHAR2|20||4869
MVP_CIRCULAR_SUSEP_SINPEND|NUM_SIN|VARCHAR2|20||4869
MVP_CIRCULAR_SUSEP_SINPEND|COD_RAMO|VARCHAR2|4||4869
MVP_CIRCULAR_SUSEP_SINPEND|TIPO_MOV|NUMBER|22|3|4869
MVP_CIRCULAR_SUSEP_SINPEND|DT_BASE|DATE|7||4869
MVP_CIRCULAR_SUSEP_SINPEND|COD_CIA|VARCHAR2|5||4869
MVP_CIRCULAR_SUSEP_SINPEND|SEQUENCIA|NUMBER|22|10|4869
MVP_CIRCULAR_SUSEP_SINPEND|ID|NUMBER|22|20|4869
MVP_CIRCULAR_SUSEP_429|DT_RECUSA|DATE|7||0
MVP_CIRCULAR_SUSEP_429|DT_RECEBIMENTO_PROPOSTA|DATE|7||0
MVP_CIRCULAR_SUSEP_429|VL_PREMIO|NUMBER|22|16|0
MVP_CIRCULAR_SUSEP_429|VL_IMPORTANCIA_SEGURADA|NUMBER|22|16|0
MVP_CIRCULAR_SUSEP_429|CD_RAMO_COBERTURA|NUMBER|22|4|0
MVP_CIRCULAR_SUSEP_429|CD_SUSEP|NUMBER|22|3|0
MVP_CIRCULAR_SUSEP_429|NM_SEGURADO|VARCHAR2|60||0
MVP_CIRCULAR_SUSEP_429|NO_DIA_EMISSAO|NUMBER|22|2|0
MVP_CIRCULAR_SUSEP_429|NO_NUMERO_PROPOSTA|NUMBER|22|20|0
MVP_CIRCULAR_SUSEP_429|CD_RAMO|VARCHAR2|4||0
MVP_CIRCULAR_SUSEP_429|DT_ANO_MES_EMISSAO|DATE|7||0
MVP_CIRCULAR_SUSEP_429|CD_LOCAL|VARCHAR2|2||0
MVP_CIRCULAR_SUSEP_429|NM_CORRETOR|VARCHAR2|60||0
MVP_CIRCULAR_SUSEP_429|USEROWNER_ID|NUMBER|22|20|0
MVP_CIRCULAR_SUSEP_429|DATACADASTRO|DATE|7||0
MVP_CIRCULAR_SUSEP_429|ID|NUMBER|22|20|0
MVP_CIRCULAR_SUSEP_360_SINPAG|NUM_CON|VARCHAR2|20||297
MVP_CIRCULAR_SUSEP_360_SINPAG|NUM_AGE|VARCHAR2|5||297
MVP_CIRCULAR_SUSEP_360_SINPAG|NUM_BAN|NUMBER|22|4|297
MVP_CIRCULAR_SUSEP_360_SINPAG|NUM_TRANSACAO|VARCHAR2|20||297
MVP_CIRCULAR_SUSEP_360_SINPAG|NUM_CON_SEG|VARCHAR2|20||297
MVP_CIRCULAR_SUSEP_360_SINPAG|NUM_AGE_SEG|VARCHAR2|5||297
MVP_CIRCULAR_SUSEP_360_SINPAG|NUM_BAN_SEG|NUMBER|22|4|297
MVP_CIRCULAR_SUSEP_360_SINPAG|TIPO_REC|NUMBER|22|1|297
MVP_CIRCULAR_SUSEP_360_SINPAG|TP_SIN|NUMBER|22|2|297
MVP_CIRCULAR_SUSEP_360_SINPAG|DT_MOV|DATE|7||297
MVP_CIRCULAR_SUSEP_360_SINPAG|VR_MOV|NUMBER|22|18|297
MVP_CIRCULAR_SUSEP_360_SINPAG|VR_COS_CED|NUMBER|22|18|297
MVP_CIRCULAR_SUSEP_360_SINPAG|DT_OCOR|DATE|7||297
MVP_CIRCULAR_SUSEP_360_SINPAG|DT_AVISO|DATE|7||297
MVP_CIRCULAR_SUSEP_360_SINPAG|DT_REG|DATE|7||297
MVP_CIRCULAR_SUSEP_360_SINPAG|QTD_BEN|NUMBER|22|4|297
MVP_CIRCULAR_SUSEP_360_SINPAG|CPF_BEN|VARCHAR2|14||297
MVP_CIRCULAR_SUSEP_360_SINPAG|QTD_SEG|NUMBER|22|4|297
MVP_CIRCULAR_SUSEP_360_SINPAG|CPF_SEG|VARCHAR2|14||297
MVP_CIRCULAR_SUSEP_360_SINPAG|NUM_END|VARCHAR2|20||297
MVP_CIRCULAR_SUSEP_360_SINPAG|NUM_APOL|VARCHAR2|20||297
MVP_CIRCULAR_SUSEP_360_SINPAG|NUM_SIN|VARCHAR2|20||297
MVP_CIRCULAR_SUSEP_360_SINPAG|COD_RAMO|VARCHAR2|4||297
MVP_CIRCULAR_SUSEP_360_SINPAG|TIPO_MOV|NUMBER|22|3|297
MVP_CIRCULAR_SUSEP_360_SINPAG|DT_BASE|DATE|7||297
MVP_CIRCULAR_SUSEP_360_SINPAG|COD_CIA|VARCHAR2|5||297
MVP_CIRCULAR_SUSEP_360_SINPAG|SEQUENCIA|NUMBER|22|10|297
MVP_CIRCULAR_SUSEP_360_SINPAG|ID|NUMBER|22|20|297
MVP_CIRCULAR_SUSEP_360_SINAV|TP_SIN|NUMBER|22|2|933
MVP_CIRCULAR_SUSEP_360_SINAV|DT_MOV|DATE|7||933
MVP_CIRCULAR_SUSEP_360_SINAV|VR_MOV|NUMBER|22|18|933
MVP_CIRCULAR_SUSEP_360_SINAV|VR_COS_CED|NUMBER|22|18|933
MVP_CIRCULAR_SUSEP_360_SINAV|DT_OCOR|DATE|7||933
MVP_CIRCULAR_SUSEP_360_SINAV|DT_AVISO|DATE|7||933
MVP_CIRCULAR_SUSEP_360_SINAV|DT_REG|DATE|7||933
MVP_CIRCULAR_SUSEP_360_SINAV|QTD_BEN|NUMBER|22|4|933
MVP_CIRCULAR_SUSEP_360_SINAV|CPF_BEN|VARCHAR2|14||933
MVP_CIRCULAR_SUSEP_360_SINAV|QTD_SEG|NUMBER|22|4|933
MVP_CIRCULAR_SUSEP_360_SINAV|CPF_SEG|VARCHAR2|14||933
MVP_CIRCULAR_SUSEP_360_SINAV|NUM_END|VARCHAR2|20||933
MVP_CIRCULAR_SUSEP_360_SINAV|NUM_APOL|VARCHAR2|20||933
MVP_CIRCULAR_SUSEP_360_SINAV|NUM_SIN|VARCHAR2|20||933
MVP_CIRCULAR_SUSEP_360_SINAV|COD_RAMO|VARCHAR2|4||933
MVP_CIRCULAR_SUSEP_360_SINAV|TIPO_MOV|NUMBER|22|3|933
MVP_CIRCULAR_SUSEP_360_SINAV|DT_BASE|DATE|7||933
MVP_CIRCULAR_SUSEP_360_SINAV|COD_CIA|VARCHAR2|5||933
MVP_CIRCULAR_SUSEP_360_SINAV|SEQUENCIA|NUMBER|22|10|933
MVP_CIRCULAR_SUSEP_360_SINAV|ID|NUMBER|22|20|933
MVP_CIRCULAR_360_PREMRECEB|VAL_COB|NUMBER|22|19|171240
MVP_CIRCULAR_360_PREMRECEB|VAL_MUL|NUMBER|22|19|171240
MVP_CIRCULAR_360_PREMRECEB|VAL_DESC|NUMBER|22|19|171240
MVP_CIRCULAR_360_PREMRECEB|VAL_DOC|NUMBER|22|19|171240
MVP_CIRCULAR_360_PREMRECEB|NUM_NOS|VARCHAR2|40||171240
MVP_CIRCULAR_360_PREMRECEB|NUM_AGE|VARCHAR2|40||171240
MVP_CIRCULAR_360_PREMRECEB|NUM_DOC|VARCHAR2|40||171240
MVP_CIRCULAR_360_PREMRECEB|NUM_BOL|VARCHAR2|50||171240
MVP_CIRCULAR_360_PREMRECEB|CNPJ_BAN|NUMBER|22|15|171240
MVP_CIRCULAR_360_PREMRECEB|NUM_BAN|NUMBER|22|4|171240
MVP_CIRCULAR_360_PREMRECEB|DT_VEN_PRE|DATE|7||171240
MVP_CIRCULAR_360_PREMRECEB|DT_REC_PRE|DATE|7||171240
MVP_CIRCULAR_360_PREMRECEB|PRESTACAO|NUMBER|22|3|171240
MVP_CIRCULAR_360_PREMRECEB|DT_PROP|DATE|7||171240
MVP_CIRCULAR_360_PREMRECEB|NUM_PROP|VARCHAR2|30||171240
MVP_CIRCULAR_360_PREMRECEB|NUM_END|VARCHAR2|30||171240
MVP_CIRCULAR_360_PREMRECEB|NUM_APOL|VARCHAR2|30||171240
MVP_CIRCULAR_360_PREMRECEB|COD_RAMO|VARCHAR2|4||171240
MVP_CIRCULAR_360_PREMRECEB|TIPO_MOV|NUMBER|22|3|171240
MVP_CIRCULAR_360_PREMRECEB|DT_BASE|DATE|7||171240
MVP_CIRCULAR_360_PREMRECEB|COD_CIA|VARCHAR2|5||171240
MVP_CIRCULAR_360_PREMRECEB|SEQUENCIA|NUMBER|22|10|171240
MVP_CIRCULAR_360_PREMRECEB|ID|NUMBER|22|20|171240
MVP_CIRCULAR_360_CORRETAGEN|COD_COR|VARCHAR2|14||42780
MVP_CIRCULAR_360_CORRETAGEN|CPF_CNPJ_C|VARCHAR2|14||42780
MVP_CIRCULAR_360_CORRETAGEN|NM_CORRETOR|VARCHAR2|30||42780
MVP_CIRCULAR_360_CORRETAGEN|VL_PGTO_COR|NUMBER|22|19|42780
MVP_CIRCULAR_360_CORRETAGEN|QT_PARCELA|NUMBER|22|2|42780
MVP_CIRCULAR_360_CORRETAGEN|NUM_PARCELA|NUMBER|22|23|42780
MVP_CIRCULAR_360_CORRETAGEN|NUM_END|VARCHAR2|100||42780
MVP_CIRCULAR_360_CORRETAGEN|NUM_APOL|VARCHAR2|100||42780
MVP_CIRCULAR_360_CORRETAGEN|COD_RAMO|VARCHAR2|4||42780
MVP_CIRCULAR_360_CORRETAGEN|DT_BASE|DATE|7||42780
MVP_CIRCULAR_360_CORRETAGEN|COD_CIA|VARCHAR2|5||42780
MVP_CIRCULAR_360_CORRETAGEN|SEQUENCIA|NUMBER|22|10|42780
MVP_CIRCULAR_360_CORRETAGEN|ID|NUMBER|22|20|42780
MVP_CIENCIA_PEP_REL|PEP_ID|NUMBER|22|20|234
MVP_CIENCIA_PEP_REL|CIENCIA_ID|NUMBER|22|20|234
MVP_CIENCIA_PEP_REL|USEROWNER_ID|NUMBER|22|20|234
MVP_CIENCIA_PEP_REL|DATACADASTRO|DATE|7||234
MVP_CIENCIA_PEP_REL|ID|NUMBER|22|20|234
MVP_CIENCIA_PEP|NM_STATUS_CIENCIA_PEP|VARCHAR2|20||234
MVP_CIENCIA_PEP|CD_MOTIVO_CIENCIA_PEP|NUMBER|22|20|234
MVP_CIENCIA_PEP|DT_APROVACAO|DATE|7||234
MVP_CIENCIA_PEP|USERAPROVACAO_ID|NUMBER|22|9|234
MVP_CIENCIA_PEP|PROPOSTA_ID|NUMBER|22|9|234
MVP_CIENCIA_PEP|DATACADASTRO|DATE|7||234
MVP_CIENCIA_PEP|USEROWNER_ID|NUMBER|22|9|234
MVP_CIENCIA_PEP|ID|NUMBER|22|19|234
MVP_CARTABENEFICIOENVIADA|COBERTURARENDACONTRATADO_ID|NUMBER|22|20|0
MVP_CARTABENEFICIOENVIADA|PROPOSTA_ID|NUMBER|22|20|0
MVP_CARTABENEFICIOENVIADA|DATACARTAGERADA|DATE|7||0
MVP_CARTABENEFICIOENVIADA|USEROWNER_ID|NUMBER|22|20|0
MVP_CARTABENEFICIOENVIADA|DATACADASTRO|TIMESTAMP(6)|11||0
MVP_CARTABENEFICIOENVIADA|ID|NUMBER|22|20|0
MVP_CANC_PROP_MIGRADAS|DT_PROCESSAMENTO|DATE|7||0
MVP_CANC_PROP_MIGRADAS|DS_ERRO|VARCHAR2|255||0
MVP_CANC_PROP_MIGRADAS|NM_STATUS|VARCHAR2|1||0
MVP_CANC_PROP_MIGRADAS|PROPOSTA_ID|NUMBER|22|20|0
MVP_CANC_PROP_MIGRADAS|USEROWNER_ID|NUMBER|22|20|0
MVP_CANC_PROP_MIGRADAS|DATACADASTRO|DATE|7||0
MVP_CANC_PROP_MIGRADAS|ID|NUMBER|22|20|0
MVP_BASE_ATIVOS|VL_TOTAL_EMITIDO|NUMBER|22|38|246145
MVP_BASE_ATIVOS|DT_FIM_VIGENCIA|DATE|7||246145
MVP_BASE_ATIVOS|DT_INICIO_VIGENCIA|DATE|7||246145
MVP_BASE_ATIVOS|DT_EMISSAO|DATE|7||246145
MVP_BASE_ATIVOS|NO_CPF|VARCHAR2|14||246145
MVP_BASE_ATIVOS|NM_SEGURADO|VARCHAR2|100||246145
MVP_BASE_ATIVOS|NM_PRODUTO|VARCHAR2|100||246145
MVP_BASE_ATIVOS|CD_RAMO|VARCHAR2|2||246145
MVP_BASE_ATIVOS|NO_APOLICE|NUMBER|22|16|246145
MVP_BASE_ATIVOS|NO_PROPOSTA|NUMBER|22|15|246145
MVP_ARQ_CRED_PESSOAL_ERRO|USEROWNER_ID|NUMBER|22|20|5242433
MVP_ARQ_CRED_PESSOAL_ERRO|ESPELHOARQCREDPESSOAL_ID|NUMBER|22|20|5242433
MVP_ARQ_CRED_PESSOAL_ERRO|DESCRIPTION|VARCHAR2|200||5242433
MVP_ARQ_CRED_PESSOAL_ERRO|DATACADASTRO|DATE|7||5242433
MVP_ARQ_CRED_PESSOAL_ERRO|ID|NUMBER|22|20|5242433
MVP_ALCADA|NO_ORDEM|NUMBER|22|15|6
MVP_ALCADA|ESPECIFICACAOALCADA_ID|NUMBER|22|20|6
MVP_ALCADA|PERFIL_ID|NUMBER|22|20|6
MVP_ALCADA|DATACADASTRO|DATE|7||6
MVP_ALCADA|USEROWNER_ID|NUMBER|22|20|6
MVP_ALCADA|ID|NUMBER|22|20|6
MUNICIPIO|CODIGO_MIGRACAO|NUMBER|22||8581
MUNICIPIO|USEROWNER_ID|NUMBER|22|20|8581
MUNICIPIO|UF|VARCHAR2|255||8581
MUNICIPIO|CODIGOBANCOCENTRAL|NUMBER|22||8581
MUNICIPIO|DESCRIPTION|VARCHAR2|255||8581
MUNICIPIO|DATACADASTRO|TIMESTAMP(6)|11||8581
MUNICIPIO|ID|NUMBER|22|20|8581
MOVIMENTOCONTAMONEY|CODIGO_MIGRACAO|NUMBER|22||29686955
MOVIMENTOCONTAMONEY|OWNER_ID|NUMBER|22|20|29686955
MOVIMENTOCONTAMONEY|OWNERCLASS|VARCHAR2|255||29686955
MOVIMENTOCONTAMONEY|MOTIVOMOVIMENTO_ID|NUMBER|22|20|29686955
MOVIMENTOCONTAMONEY|VALOR|FLOAT|22|126|29686955
MOVIMENTOCONTAMONEY|USEROWNER_ID|NUMBER|22|20|29686955
MOVIMENTOCONTAMONEY|CONTAMONEY_ID|NUMBER|22|20|29686955
MOVIMENTOCONTAMONEY|DESCRIPTION|VARCHAR2|255||29686955
MOVIMENTOCONTAMONEY|DATACADASTRO|TIMESTAMP(6)|11||29686955
MOVIMENTOCONTAMONEY|ID|NUMBER|22|20|29686955
MOVIMENTOCONTACOTA|CODIGO_MIGRACAO|NUMBER|22||17977040
MOVIMENTOCONTACOTA|MOTIVOMOVIMENTO_ID|NUMBER|22|20|17977040
MOVIMENTOCONTACOTA|VALOR|FLOAT|22|126|17977040
MOVIMENTOCONTACOTA|USEROWNER_ID|NUMBER|22|20|17977040
MOVIMENTOCONTACOTA|CONTACOTA_ID|NUMBER|22|20|17977040
MOVIMENTOCONTACOTA|DESCRIPTION|VARCHAR2|255||17977040
MOVIMENTOCONTACOTA|DATACADASTRO|TIMESTAMP(6)|11||17977040
MOVIMENTOCONTACOTA|ID|NUMBER|22|20|17977040
MOVIMENTOACUMULACAOFUNDO|CODIGO_MIGRACAO|NUMBER|22||8548285
MOVIMENTOACUMULACAOFUNDO|COTARENTABILIDADEDISPONIVEL|NUMBER|22|30|8548285
MOVIMENTOACUMULACAOFUNDO|COTARENTABILIDADE|NUMBER|22|20|8548285
MOVIMENTOACUMULACAOFUNDO|VALORCOTADISPONIVEL|NUMBER|22|18|8548285
MOVIMENTOACUMULACAOFUNDO|VALORCOTA|NUMBER|22|18|8548285
MOVIMENTOACUMULACAOFUNDO|COBRENDACONTRFUNDOINVEST_ID|NUMBER|22|20|8548285
MOVIMENTOACUMULACAOFUNDO|MOVIMENTOACUMULACAO_ID|NUMBER|22|20|8548285
MOVIMENTOACUMULACAOFUNDO|DATACADASTRO|TIMESTAMP(6)|11||8548285
MOVIMENTOACUMULACAOFUNDO|USEROWNER_ID|NUMBER|22|20|8548285
MOVIMENTOACUMULACAOFUNDO|ID|NUMBER|22|20|8548285
MOVIMENTOACUMULACAO|CODIGO_MIGRACAO|NUMBER|22||8552705
MOVIMENTOACUMULACAO|VALORRENDIMENTO|NUMBER|22|38|8552705
MOVIMENTOACUMULACAO|PORTABILIDADE_ID|NUMBER|22|20|8552705
MOVIMENTOACUMULACAO|TIPOENTRADA|VARCHAR2|255||8552705
MOVIMENTOACUMULACAO|FATURAPROPOSTA_ID|NUMBER|22|19|8552705
MOVIMENTOACUMULACAO|DATACAMBIOFUNDO|DATE|7||8552705
MOVIMENTOACUMULACAO|DATAPAGAMENTO|TIMESTAMP(6)|11||8552705
MOVIMENTOACUMULACAO|DATAPROCESSAMENTO|TIMESTAMP(6)|11||8552705
MOVIMENTOACUMULACAO|COBERTURARENDACONTRATADO_ID|NUMBER|22|19|8552705
MOVIMENTOACUMULACAO|CAMBIOFUNDO_ID|NUMBER|22|19|8552705
MOVIMENTOACUMULACAO|USEROWNER_ID|NUMBER|22|19|8552705
MOVIMENTOACUMULACAO|VALORMONEY|FLOAT|22|126|8552705
MOVIMENTOACUMULACAO|DESCRIPTION|VARCHAR2|255||8552705
MOVIMENTOACUMULACAO|DATACADASTRO|TIMESTAMP(6)|11||8552705
MOVIMENTOACUMULACAO|ID|NUMBER|22|19|8552705
MOVIACUMULACAOFUNDO_RESTORE|COTARENTABILIDADEDISPONIVEL|NUMBER|22|30|5508200
MOVIACUMULACAOFUNDO_RESTORE|COTARENTABILIDADE|NUMBER|22|20|5508200
MOVIACUMULACAOFUNDO_RESTORE|VALORCOTADISPONIVEL|NUMBER|22|18|5508200
MOVIACUMULACAOFUNDO_RESTORE|VALORCOTA|NUMBER|22|18|5508200
MOVIACUMULACAOFUNDO_RESTORE|COBRENDACONTRFUNDOINVEST_ID|NUMBER|22|20|5508200
MOVIACUMULACAOFUNDO_RESTORE|MOVIMENTOACUMULACAO_ID|NUMBER|22|20|5508200
MOVIACUMULACAOFUNDO_RESTORE|DATACADASTRO|TIMESTAMP(6)|11||5508200
MOVIACUMULACAOFUNDO_RESTORE|USEROWNER_ID|NUMBER|22|20|5508200
MOVIACUMULACAOFUNDO_RESTORE|ID|NUMBER|22|20|5508200
MOTIVORESGATE|DS_MOTIVO_RESGATE|VARCHAR2|255||11
MOTIVORESGATE|DATAALTERACAO|TIMESTAMP(6)|11||11
MOTIVORESGATE|DATACADASTRO|TIMESTAMP(6)|11||11
MOTIVORESGATE|CD_MOTIVO_RESGATE|NUMBER|22|3|11
MOTIVORECUSAPORTABILIDADE|USEROWNER_ID|NUMBER|22|20|14
MOTIVORECUSAPORTABILIDADE|DATACADASTRO|TIMESTAMP(6)|11||14
MOTIVORECUSAPORTABILIDADE|DESCRIPTION|VARCHAR2|255||14
MOTIVORECUSAPORTABILIDADE|CODIGO|VARCHAR2|5||14
MOTIVORECUSAPORTABILIDADE|ID|NUMBER|22|20|14
MOTIVOMOVIMENTOCONTA|ALTERASALDO|NUMBER|22|1|21
MOTIVOMOVIMENTOCONTA|DESCRIPTION|VARCHAR2|255||21
MOTIVOMOVIMENTOCONTA|USEROWNER_ID|NUMBER|22|20|21
MOTIVOMOVIMENTOCONTA|DATACADASTRO|TIMESTAMP(6)|11||21
MOTIVOMOVIMENTOCONTA|ID|NUMBER|22|20|21
MOTIVOLISTANEGRA|DATACADASTRO|TIMESTAMP(6)|11||4
MOTIVOLISTANEGRA|USEROWNER_ID|NUMBER|22|20|4
MOTIVOLISTANEGRA|TIPOMOTIVO|VARCHAR2|30||4
MOTIVOLISTANEGRA|DESCRIPTION|VARCHAR2|255||4
MOTIVOLISTANEGRA|ID|NUMBER|22|20|4
MOTIVOCANCELAMENTO|NO_SUBCODEND|NUMBER|22|3|14
MOTIVOCANCELAMENTO|USEROWNER_ID|NUMBER|22|20|14
MOTIVOCANCELAMENTO|CODIGO|VARCHAR2|255||14
MOTIVOCANCELAMENTO|DESCRIPTION|VARCHAR2|255||14
MOTIVOCANCELAMENTO|DATACADASTRO|TIMESTAMP(6)|11||14
MOTIVOCANCELAMENTO|ID|NUMBER|22|20|14
MOTIVOALTERACAO|DATACADASTRO|TIMESTAMP(6)|11||5
MOTIVOALTERACAO|USEROWNER_ID|NUMBER|22|20|5
MOTIVOALTERACAO|OWNERCLASS|VARCHAR2|255||5
MOTIVOALTERACAO|OWNERID|NUMBER|22|20|5
MOTIVOALTERACAO|DESCRIPTION|VARCHAR2|255||5
