select t.INDEX_NAME || '|' ||
       t.INDEX_TYPE || '|' ||
	   t.TABLE_NAME || '|' ||
	   t.VISIBILITY || '|' ||
       t.UNIQUENESS || '|' ||
	   t.STATUS
from DBA_INDEXES t
where t.OWNER = '&schema';
&schema: ARISADM
ECP_TEMPWEEKDAYSSINCEDATE_PKEY|NORMAL|ECP_TEMPWEEKDAYSSINCEDATE|VISIBLE|UNIQUE|V
ECP_TAG_TO_ACTIVITY_PKEY|NORMAL|ECP_TAG_TO_ACTIVITY|VISIBLE|UNIQUE|VALID
ECP_TAG_PKEY|NORMAL|ECP_TAG|VISIBLE|UNIQUE|VALID
ECP_NOTIFICATIONPREF_UNIQUE|NORMAL|ECP_NOTIFICATIONPREF|VISIBLE|UNIQUE|VALID
ECP_NOTIFICATIONRPREF_PKEY|NORMAL|ECP_NOTIFICATIONPREF|VISIBLE|UNIQUE|VALID
MENTIONEDCOMMENT_UNIQUE|NORMAL|ECP_MENTIONEDCOMMENT|VISIBLE|UNIQUE|VALID
MENTIONEDACTIVITY_UNQIUE|NORMAL|ECP_MENTIONEDACTIVITY|VISIBLE|UNIQUE|VALID
ECP_MEMBERSHIPCRITERIA_PKEY|NORMAL|ECP_MEMBERSHIPCRITERIA|VISIBLE|UNIQUE|VALID
LOCALIZEDSHAREDRESOURCE_PKEY|NORMAL|ECP_LOCALIZEDSHAREDRESOURCE|VISIBLE|UNIQUE|V
ECP_LINKINFORMATION_PKEY|NORMAL|ECP_LINKINFORMATION|VISIBLE|UNIQUE|VALID
PERSON_LIKEDSHRDRES_PERSID_KEY|NORMAL|ECP_LIKEDSHAREDRESOURCES|VISIBLE|UNIQUE|VA
ECP_JOB_PKEY|NORMAL|ECP_JOB|VISIBLE|UNIQUE|VALID
INAPPNOTIF_RECIP_HIPRIO_ISREAD|NORMAL|ECP_INAPPNOTIFICATION|VISIBLE|NONUNIQUE|VA
ECP_INAPPNOTIFICATION_PKEY|NORMAL|ECP_INAPPNOTIFICATION|VISIBLE|UNIQUE|VALID
SYS_IL0000108458C00004$$|LOB|ECP_IMAGE|VISIBLE|UNIQUE|VALID
ECP_IMAGE_PKEY|NORMAL|ECP_IMAGE|VISIBLE|UNIQUE|VALID
HASHTAG_CONTENT_IDX|NORMAL|ECP_HASHTAG|VISIBLE|NONUNIQUE|VALID
ECP_HASHTAG_PKEY|NORMAL|ECP_HASHTAG|VISIBLE|UNIQUE|VALID
ECP_GROUP_COORDINATORS_PKEY|NORMAL|ECP_GROUP_COORDINATORS|VISIBLE|UNIQUE|VALID
ECP_GROUP_CAPABILITY_GID_KEY|NORMAL|ECP_GROUP_CAPABILITY|VISIBLE|UNIQUE|VALID
ECP_GROUP_CAPABILITY_CAPID_KEY|NORMAL|ECP_GROUP_CAPABILITY|VISIBLE|UNIQUE|VALID
ECP_GROUPMEMBERSHIPREQ_PKEY|NORMAL|ECP_GROUPMEMBERSHIPREQUESTS|VISIBLE|UNIQUE|VA
GROUPFOLLOWER_FOLLOWINGID_IDX|NORMAL|ECP_GROUPFOLLOWER|VISIBLE|NONUNIQUE|VALID
ECP_GROUPFOLLOWER_PKEY|NORMAL|ECP_GROUPFOLLOWER|VISIBLE|UNIQUE|VALID
ECP_GALLERYTABTEMPLATE_PKEY|NORMAL|ECP_GALLERYTABTEMPLATE|VISIBLE|UNIQUE|VALID
ECP_GALLERYITEMCATEGORY_PKEY|NORMAL|ECP_GALLERYITEMCATEGORY|VISIBLE|UNIQUE|VALID
ECP_GADGETDEFINITION_UUID_KEY|NORMAL|ECP_GADGETDEFINITION|VISIBLE|UNIQUE|VALID
ECP_GADGETDEFINITION_PKEY|NORMAL|ECP_GADGETDEFINITION|VISIBLE|UNIQUE|VALID
TABTEMPLATEID_DELETED_IDX|NORMAL|ECP_GADGET|VISIBLE|NONUNIQUE|VALID
ECP_GADGET_PKEY|NORMAL|ECP_GADGET|VISIBLE|UNIQUE|VALID
SYS_IL0000108485C00011$$|LOB|ECP_GADGET|VISIBLE|UNIQUE|VALID
ECP_FOLLOWER_PKEY|NORMAL|ECP_FOLLOWER|VISIBLE|UNIQUE|VALID
FOLLOWER_FOLLOWINGID_IDX|NORMAL|ECP_FOLLOWER|VISIBLE|NONUNIQUE|VALID
SYS_IL0000108468C00003$$|LOB|ECP_FEEDSUBSCRIBER|VISIBLE|UNIQUE|VALID
ECP_FEEDSUBSCRIBER_PKEY|NORMAL|ECP_FEEDSUBSCRIBER|VISIBLE|UNIQUE|VALID
ECP_FEEDREADER_MODULEID_KEY|NORMAL|ECP_FEEDREADER|VISIBLE|UNIQUE|VALID
ECP_FEEDREADER_PKEY|NORMAL|ECP_FEEDREADER|VISIBLE|UNIQUE|VALID
ECP_FEED_PKEY|NORMAL|ECP_FEED|VISIBLE|UNIQUE|VALID
ECP_FEATUREDSTREAM_PKEY|NORMAL|ECP_FEATUREDSTREAM|VISIBLE|UNIQUE|VALID
ENROL_AREASTUDY_BGITEM_ID_KEY|NORMAL|ECP_ENROLLMENT_AREASOFSTUDY|VISIBLE|UNIQUE|
ECP_ENROLL_AREASOFSTUDY_PKEY|NORMAL|ECP_ENROLLMENT_AREASOFSTUDY|VISIBLE|UNIQUE|V
ENROL_ACTIVITIES_BGITEM_ID_KEY|NORMAL|ECP_ENROLLMENT_ACTIVITIES|VISIBLE|UNIQUE|V
ECP_ENROLLMENT_ACTIVITIES_PKEY|NORMAL|ECP_ENROLLMENT_ACTIVITIES|VISIBLE|UNIQUE|V
ECP_ENROLLMENT_PKEY|NORMAL|ECP_ENROLLMENT|VISIBLE|UNIQUE|VALID
ECP_EMAILTEMPLATE_NAME|NORMAL|ECP_EMAILTEMPLATE|VISIBLE|UNIQUE|VALID
ECP_EMAILTEMPLATE_PKEY|NORMAL|ECP_EMAILTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000108842C00004$$|LOB|ECP_EMAILTEMPLATE|VISIBLE|UNIQUE|VALID
ECP_DOMAINGROUP_SHORTNAME_KEY|NORMAL|ECP_DOMAINGROUP|VISIBLE|UNIQUE|VALID
DOMAINGROUPNAME|NORMAL|ECP_DOMAINGROUP|VISIBLE|NONUNIQUE|VALID
ECP_DOMAINGROUP_PKEY|NORMAL|ECP_DOMAINGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000108531C00017$$|LOB|ECP_DOMAINGROUP|VISIBLE|UNIQUE|VALID
ECP_DB_VERSION_PKEY|NORMAL|ECP_DB_VERSION|VISIBLE|UNIQUE|VALID
SYS_IL0000108411C00005$$|LOB|ECP_DB_VERSION|VISIBLE|UNIQUE|VALID
ECP_DAILYUSAGESUMMARY_PKEY|NORMAL|ECP_DAILYUSAGESUMMARY|VISIBLE|UNIQUE|VALID
DAYUSSUM_USGDT_STRMVWSCOP_IDX|NORMAL|ECP_DAILYUSAGESUMMARY|VISIBLE|NONUNIQUE|VAL
SYS_C0012801|NORMAL|SYSSNAPDIRTYROWS|VISIBLE|UNIQUE|VALID
SDR_IDX_CLRFN|NORMAL|SYSSNAPDIRTYROWS|VISIBLE|NONUNIQUE|VALID
SYS_C0012795|NORMAL|SYSPENDINGPACKETS|VISIBLE|UNIQUE|VALID
IDX_SYSPEN_SUBID|NORMAL|SYSPENDINGPACKETS|VISIBLE|NONUNIQUE|VALID
IDX_SYSPEN_CLANID|NORMAL|SYSPENDINGPACKETS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000108669C00004$$|LOB|SYSPENDINGPACKETS|VISIBLE|UNIQUE|VALID
SYS_C0012792|NORMAL|SYSMUTATIONS|VISIBLE|UNIQUE|VALID
SYS_C0012788|NORMAL|SYSMSN|VISIBLE|UNIQUE|VALID
SYS_C0012785|NORMAL|SYSLOCKENTRIES|VISIBLE|UNIQUE|VALID
UK_J4M6FOH9DS19DBVIY6CQ3IWGF|NORMAL|SYSLOCKENTRIES|VISIBLE|UNIQUE|VALID
SYS_C0012782|NORMAL|SYSLIFETIMESEQUENCE|VISIBLE|UNIQUE|VALID
SYS_C0012779|NORMAL|SYSDIRTYROWS|VISIBLE|UNIQUE|VALID
DR_IDX_CLRFN|NORMAL|SYSDIRTYROWS|VISIBLE|NONUNIQUE|VALID
SYS_C0012776|NORMAL|SYSCONSREADERS|VISIBLE|UNIQUE|VALID
IDX_CONREA_CLANID|NORMAL|SYSCONSREADERS|VISIBLE|NONUNIQUE|VALID
SYS_C0012773|NORMAL|SYSCLANS|VISIBLE|UNIQUE|VALID
SC_IDX_NK|NORMAL|SYSCLANS|VISIBLE|NONUNIQUE|VALID
SYS_C0012770|NORMAL|SYSASN|VISIBLE|UNIQUE|VALID
SYS_C0012765|NORMAL|SYSASDESCRIPTION|VISIBLE|UNIQUE|VALID
ASD_IDX_CLANID|NORMAL|SYSASDESCRIPTION|VISIBLE|NONUNIQUE|VALID
UK_5UBI4STFDKD7KVXRBFTWG8I21|NORMAL|SYSACTIVITY|VISIBLE|UNIQUE|VALID
SYS_C0012762|NORMAL|SYSACTIVITY|VISIBLE|UNIQUE|VALID
ECP_TABTEMPLATE_PKEY|NORMAL|ECP_TABTEMPLATE|VISIBLE|UNIQUE|VALID
ECP_TABGROUP_PKEY|NORMAL|ECP_TABGROUP|VISIBLE|UNIQUE|VALID
ECP_TAB_PKEY|NORMAL|ECP_TAB|VISIBLE|UNIQUE|VALID
DELETED_TABGROUPID_IDX|NORMAL|ECP_TAB|VISIBLE|NONUNIQUE|VALID
ECP_SYSTEMSETTINGS_PKEY|NORMAL|ECP_SYSTEMSETTINGS|VISIBLE|UNIQUE|VALID
ECP_STREAMSCOPE_PKEY|NORMAL|ECP_STREAMSCOPE|VISIBLE|UNIQUE|VALID
STREAMSCOPE_SCOTYPE_UNIKEY_IDX|NORMAL|ECP_STREAMSCOPE|VISIBLE|NONUNIQUE|VALID
STREAMSCOPE_UNIQUEKEY_IDX|NORMAL|ECP_STREAMSCOPE|VISIBLE|NONUNIQUE|VALID
ECP_STREAMITEMID_PKEY|NORMAL|ECP_STREAMITEMID|VISIBLE|UNIQUE|VALID
ECP_STREAMHASHTAG_UNIQUE_KEY|NORMAL|ECP_STREAMHASHTAG|VISIBLE|UNIQUE|VALID
ECP_STREAMHASHTAG_PKEY|NORMAL|ECP_STREAMHASHTAG|VISIBLE|UNIQUE|VALID
ECP_STREAM_PKEY|NORMAL|ECP_STREAM|VISIBLE|UNIQUE|VALID
SYS_IL0000108472C00007$$|LOB|ECP_STREAM|VISIBLE|UNIQUE|VALID
ECP_STARREDACTIVITY_PKEY|NORMAL|ECP_STARREDACTIVITY|VISIBLE|UNIQUE|VALID
ECP_SHRD_UGROUP_PERMSN_KEY|NORMAL|ECP_SHRD_UGROUP_PERMISSION|VISIBLE|UNIQUE|VALI
ECP_SHRD_SHRD_PERSON_KEY|NORMAL|ECP_SHRD_PERSON_PERMISSION|VISIBLE|UNIQUE|VALID
SHAREDRESOURCE_UNIQUEKEY_IDX|NORMAL|ECP_SHAREDRESOURCE|VISIBLE|NONUNIQUE|VALID
ECP_SHAREDRESOURCE_PKEY|NORMAL|ECP_SHAREDRESOURCE|VISIBLE|UNIQUE|VALID
ECP_RECOMMENDATION_PKEY|NORMAL|ECP_RECOMMENDATION|VISIBLE|UNIQUE|VALID
ECP_READ_ANNOUNCEMENT_UNIQUE|NORMAL|ECP_READ_ANNOUNCEMENT|VISIBLE|UNIQUE|VALID
ECP_READ_ANNOUNCEMENT_PKEY|NORMAL|ECP_READ_ANNOUNCEMENT|VISIBLE|UNIQUE|VALID
ECP_PLUGINDEFINITION_UUID_KEY|NORMAL|ECP_PLUGINDEFINITION|VISIBLE|UNIQUE|VALID
ECP_PLUGINDEFINITION_PKEY|NORMAL|ECP_PLUGINDEFINITION|VISIBLE|UNIQUE|VALID
ECP_PERSON_USERGROUP_KEY|NORMAL|ECP_PERSON_USERGROUP|VISIBLE|UNIQUE|VALID
ECP_PERSON_STREAM_PKEY|NORMAL|ECP_PERSON_STREAM|VISIBLE|UNIQUE|VALID
ECP_PERSON_CRYPTOKEY_PID_KEY|NORMAL|ECP_PERSON_CRYPTOKEY|VISIBLE|UNIQUE|VALID
ECP_PERSON_CRYPTOKEY_PKEY|NORMAL|ECP_PERSON_CRYPTOKEY|VISIBLE|UNIQUE|VALID
SYS_IL0000108514C00003$$|LOB|ECP_PERSON_CRYPTOKEY|VISIBLE|UNIQUE|VALID
ECP_PERSON_BOOKMARK_PKEY|NORMAL|ECP_PERSON_BOOKMARK|VISIBLE|UNIQUE|VALID
ECP_PERSON_SUGGESTION_PKEY|NORMAL|ECP_PERSON_BLOCKEDSUGGESTION|VISIBLE|UNIQUE|VA
ECP_PERSON_PKEY|NORMAL|ECP_PERSON|VISIBLE|UNIQUE|VALID
PERSON_ACCOUNTID_IDX|NORMAL|ECP_PERSON|VISIBLE|NONUNIQUE|VALID
PERSON_EMAIL_IDX|NORMAL|ECP_PERSON|VISIBLE|NONUNIQUE|VALID
PERSON_STREAMSCOPEID_IDX|NORMAL|ECP_PERSON|VISIBLE|NONUNIQUE|VALID
SYS_IL0000108537C00019$$|LOB|ECP_PERSON|VISIBLE|UNIQUE|VALID
SYS_IL0000108537C00034$$|LOB|ECP_PERSON|VISIBLE|UNIQUE|VALID
SYS_IL0000108537C00036$$|LOB|ECP_PERSON|VISIBLE|UNIQUE|VALID
ECP_PERSISTENTLOGIN_TOKEN_KEY|NORMAL|ECP_PERSISTENTLOGIN|VISIBLE|UNIQUE|VALID
ECP_PERSISTENTLOGIN_ACCID_KEY|NORMAL|ECP_PERSISTENTLOGIN|VISIBLE|UNIQUE|VALID
ECP_PERSISTENTLOGIN_PKEY|NORMAL|ECP_PERSISTENTLOGIN|VISIBLE|UNIQUE|VALID
ECP_OAUTHTOKEN_PKEY|NORMAL|ECP_OAUTHTOKEN|VISIBLE|UNIQUE|VALID
ECP_OAUTHDOMAINENTRY_PKEY|NORMAL|ECP_OAUTHDOMAINENTRY|VISIBLE|UNIQUE|VALID
ECP_OAUTHCONSUMER_PKEY|NORMAL|ECP_OAUTHCONSUMER|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_IDPREFIX_AR|NORMAL|ARIS_A_IDPREFIX|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110563C00008$$|LOB|ARIS_A_IDPREFIX|VISIBLE|UNIQUE|VALID
SYS_C0013883|NORMAL|ARIS_A_IDPREFIX|VISIBLE|UNIQUE|VALID
SYS_C0013877|NORMAL|ARIS_A_FONTSTYLESHEET|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_FONTSTYLESHEET_0|NORMAL|ARIS_A_FONTSTYLESHEET|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_A_FONTSTYLESHEET_AR|NORMAL|ARIS_A_FONTSTYLESHEET|VISIBLE|NONUNIQUE|VALI
SYS_IL0000110559C00009$$|LOB|ARIS_A_FONTSTYLESHEET|VISIBLE|UNIQUE|VALID
SYS_C0013871|NORMAL|ARIS_A_EXTCXNDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_EXTCXNDEF_0|NORMAL|ARIS_A_EXTCXNDEF|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_A_EXTCXNDEF_AR|NORMAL|ARIS_A_EXTCXNDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110555C00009$$|LOB|ARIS_A_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0013865|NORMAL|ARIS_A_CXNDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_CXNDEF_0|NORMAL|ARIS_A_CXNDEF|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_A_CXNDEF_AR|NORMAL|ARIS_A_CXNDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110551C00011$$|LOB|ARIS_A_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0013859|NORMAL|ARIS_A_COMOBJDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_COMOBJDEF_0|NORMAL|ARIS_A_COMOBJDEF|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_A_COMOBJDEF_AR|NORMAL|ARIS_A_COMOBJDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110547C00009$$|LOB|ARIS_A_COMOBJDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_ARISROOT_AR|NORMAL|ARIS_A_ARISROOT|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110543C00008$$|LOB|ARIS_A_ARISROOT|VISIBLE|UNIQUE|VALID
SYS_C0013853|NORMAL|ARIS_A_ARISROOT|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_AGGRSTATS_AR|NORMAL|ARIS_A_AGGRSTATS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110539C00008$$|LOB|ARIS_A_AGGRSTATS|VISIBLE|UNIQUE|VALID
SYS_C0013847|NORMAL|ARIS_A_AGGRSTATS|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_ACCESSRIGHT_AR|NORMAL|ARIS_A_ACCESSRIGHT|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110535C00008$$|LOB|ARIS_A_ACCESSRIGHT|VISIBLE|UNIQUE|VALID
SYS_C0013841|NORMAL|ARIS_A_ACCESSRIGHT|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_ACCESSCONFIG_AR|NORMAL|ARIS_A_ACCESSCONFIG|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110531C00008$$|LOB|ARIS_A_ACCESSCONFIG|VISIBLE|UNIQUE|VALID
SYS_C0013835|NORMAL|ARIS_A_ACCESSCONFIG|VISIBLE|UNIQUE|VALID
SYS_C0013933|NORMAL|ARIS_ARISROOT|VISIBLE|UNIQUE|VALID
IDX_ARIS_ARISROOT_WA|NORMAL|ARIS_ARISROOT|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_ARISROOT_B|NORMAL|ARIS_ARISROOT|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110609C00004$$|LOB|ARIS_ARISROOT|VISIBLE|UNIQUE|VALID
SYS_C0013931|NORMAL|ARIS_AGGRSTATS|VISIBLE|UNIQUE|VALID
IDX_ARIS_AGGRSTATS_WA|NORMAL|ARIS_AGGRSTATS|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_AGGRSTATS_B|NORMAL|ARIS_AGGRSTATS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110605C00004$$|LOB|ARIS_AGGRSTATS|VISIBLE|UNIQUE|VALID
SYS_C0013929|NORMAL|ARIS_ACCESSRIGHT|VISIBLE|UNIQUE|VALID
IDX_ARIS_ACCESSRIGHT_WA|NORMAL|ARIS_ACCESSRIGHT|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_ACCESSRIGHT_B|NORMAL|ARIS_ACCESSRIGHT|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110601C00004$$|LOB|ARIS_ACCESSRIGHT|VISIBLE|UNIQUE|VALID
SYS_C0013927|NORMAL|ARIS_ACCESSCONFIG|VISIBLE|UNIQUE|VALID
IDX_ARIS_ACCESSCONFIG_WA|NORMAL|ARIS_ACCESSCONFIG|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_ACCESSCONFIG_B|NORMAL|ARIS_ACCESSCONFIG|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110597C00004$$|LOB|ARIS_ACCESSCONFIG|VISIBLE|UNIQUE|VALID
IDX_ARDB_SERVERS_B|NORMAL|ARDB_SERVERS|VISIBLE|NONUNIQUE|VALID
IDX_ARDB_SERVERS_WA|NORMAL|ARDB_SERVERS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000112105C00004$$|LOB|ARDB_SERVERS|VISIBLE|UNIQUE|VALID
SYS_C0014580|NORMAL|ARDB_SERVERS|VISIBLE|UNIQUE|VALID
SYS_C0014578|NORMAL|ARDB_SERVERPROPS|VISIBLE|UNIQUE|VALID
IDX_ARDB_SERVERPROPS_WA|NORMAL|ARDB_SERVERPROPS|VISIBLE|NONUNIQUE|VALID
IDX_ARDB_SERVERPROPS_B|NORMAL|ARDB_SERVERPROPS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000112101C00004$$|LOB|ARDB_SERVERPROPS|VISIBLE|UNIQUE|VALID
SYS_C0014576|NORMAL|ARDB_PROPERTIES|VISIBLE|UNIQUE|VALID
SYS_C0014574|NORMAL|ARDB_PROGRESS|VISIBLE|UNIQUE|VALID
IDX_ARDB_PROGRESS_WA|NORMAL|ARDB_PROGRESS|VISIBLE|NONUNIQUE|VALID
IDX_ARDB_PROGRESS_B|NORMAL|ARDB_PROGRESS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000112095C00004$$|LOB|ARDB_PROGRESS|VISIBLE|UNIQUE|VALID
SYS_C0014572|NORMAL|ARDB_PAGEDRESULTCHUNK|VISIBLE|UNIQUE|VALID
IDX_ARDB_PAGEDRESULTCHUNK_WA|NORMAL|ARDB_PAGEDRESULTCHUNK|VISIBLE|NONUNIQUE|VALI
IDX_ARDB_PAGEDRESULTCHUNK_B|NORMAL|ARDB_PAGEDRESULTCHUNK|VISIBLE|NONUNIQUE|VALID
SYS_IL0000112091C00004$$|LOB|ARDB_PAGEDRESULTCHUNK|VISIBLE|UNIQUE|VALID
SYS_C0014570|NORMAL|ARDB_PAGEDRESULT|VISIBLE|UNIQUE|VALID
IDX_ARDB_PAGEDRESULT_WA|NORMAL|ARDB_PAGEDRESULT|VISIBLE|NONUNIQUE|VALID
IDX_ARDB_PAGEDRESULT_B|NORMAL|ARDB_PAGEDRESULT|VISIBLE|NONUNIQUE|VALID
SYS_IL0000112087C00004$$|LOB|ARDB_PAGEDRESULT|VISIBLE|UNIQUE|VALID
SYS_C0014568|NORMAL|ARDB_OCTOPUSDATA|VISIBLE|UNIQUE|VALID
IDX_ARDB_OCTOPUSDATA_WA|NORMAL|ARDB_OCTOPUSDATA|VISIBLE|NONUNIQUE|VALID
IDX_ARDB_OCTOPUSDATA_B|NORMAL|ARDB_OCTOPUSDATA|VISIBLE|NONUNIQUE|VALID
SYS_IL0000112083C00004$$|LOB|ARDB_OCTOPUSDATA|VISIBLE|UNIQUE|VALID
SYS_C0014562|NORMAL|ARDB_FI_PAGEDRESULT|VISIBLE|UNIQUE|VALID
SYS_IL0000112053C00004$$|LOB|ARDB_FI_PAGEDRESULT|VISIBLE|UNIQUE|VALID
SYS_IL0000112053C00005$$|LOB|ARDB_FI_PAGEDRESULT|VISIBLE|UNIQUE|VALID
SYS_IL0000112053C00006$$|LOB|ARDB_FI_PAGEDRESULT|VISIBLE|UNIQUE|VALID
SYS_IL0000112053C00007$$|LOB|ARDB_FI_PAGEDRESULT|VISIBLE|UNIQUE|VALID
SYS_IL0000112053C00008$$|LOB|ARDB_FI_PAGEDRESULT|VISIBLE|UNIQUE|VALID
SYS_IL0000112053C00009$$|LOB|ARDB_FI_PAGEDRESULT|VISIBLE|UNIQUE|VALID
SYS_IL0000112053C00010$$|LOB|ARDB_FI_PAGEDRESULT|VISIBLE|UNIQUE|VALID
SYS_IL0000112053C00011$$|LOB|ARDB_FI_PAGEDRESULT|VISIBLE|UNIQUE|VALID
SYS_IL0000112053C00012$$|LOB|ARDB_FI_PAGEDRESULT|VISIBLE|UNIQUE|VALID
SYS_IL0000112053C00013$$|LOB|ARDB_FI_PAGEDRESULT|VISIBLE|UNIQUE|VALID
SYS_C0014559|NORMAL|ARDB_FI_FILETRANSFER|VISIBLE|UNIQUE|VALID
SYS_IL0000112031C00004$$|LOB|ARDB_FI_FILETRANSFER|VISIBLE|UNIQUE|VALID
SYS_IL0000112031C00005$$|LOB|ARDB_FI_FILETRANSFER|VISIBLE|UNIQUE|VALID
SYS_IL0000112031C00006$$|LOB|ARDB_FI_FILETRANSFER|VISIBLE|UNIQUE|VALID
SYS_IL0000112031C00007$$|LOB|ARDB_FI_FILETRANSFER|VISIBLE|UNIQUE|VALID
SYS_IL0000112031C00008$$|LOB|ARDB_FI_FILETRANSFER|VISIBLE|UNIQUE|VALID
SYS_IL0000112031C00009$$|LOB|ARDB_FI_FILETRANSFER|VISIBLE|UNIQUE|VALID
SYS_IL0000112031C00010$$|LOB|ARDB_FI_FILETRANSFER|VISIBLE|UNIQUE|VALID
SYS_IL0000112031C00011$$|LOB|ARDB_FI_FILETRANSFER|VISIBLE|UNIQUE|VALID
SYS_IL0000112031C00012$$|LOB|ARDB_FI_FILETRANSFER|VISIBLE|UNIQUE|VALID
SYS_IL0000112031C00013$$|LOB|ARDB_FI_FILETRANSFER|VISIBLE|UNIQUE|VALID
SYS_C0014556|NORMAL|ARDB_FI_CLIENTSESSION|VISIBLE|UNIQUE|VALID
SYS_IL0000112009C00004$$|LOB|ARDB_FI_CLIENTSESSION|VISIBLE|UNIQUE|VALID
SYS_IL0000112009C00005$$|LOB|ARDB_FI_CLIENTSESSION|VISIBLE|UNIQUE|VALID
SYS_IL0000112009C00006$$|LOB|ARDB_FI_CLIENTSESSION|VISIBLE|UNIQUE|VALID
SYS_IL0000112009C00007$$|LOB|ARDB_FI_CLIENTSESSION|VISIBLE|UNIQUE|VALID
SYS_IL0000112009C00008$$|LOB|ARDB_FI_CLIENTSESSION|VISIBLE|UNIQUE|VALID
SYS_IL0000112009C00009$$|LOB|ARDB_FI_CLIENTSESSION|VISIBLE|UNIQUE|VALID
SYS_IL0000112009C00010$$|LOB|ARDB_FI_CLIENTSESSION|VISIBLE|UNIQUE|VALID
SYS_IL0000112009C00011$$|LOB|ARDB_FI_CLIENTSESSION|VISIBLE|UNIQUE|VALID
SYS_IL0000112009C00012$$|LOB|ARDB_FI_CLIENTSESSION|VISIBLE|UNIQUE|VALID
SYS_IL0000112009C00013$$|LOB|ARDB_FI_CLIENTSESSION|VISIBLE|UNIQUE|VALID
SYS_C0014566|NORMAL|ARDB_FILETRANSFERCHK|VISIBLE|UNIQUE|VALID
IDX_ARDB_FILETRANSFERCHK_WA|NORMAL|ARDB_FILETRANSFERCHK|VISIBLE|NONUNIQUE|VALID
IDX_ARDB_FILETRANSFERCHK_B|NORMAL|ARDB_FILETRANSFERCHK|VISIBLE|NONUNIQUE|VALID
SYS_IL0000112079C00004$$|LOB|ARDB_FILETRANSFERCHK|VISIBLE|UNIQUE|VALID
SYS_C0014564|NORMAL|ARDB_FILETRANSFER|VISIBLE|UNIQUE|VALID
IDX_ARDB_FILETRANSFER_WA|NORMAL|ARDB_FILETRANSFER|VISIBLE|NONUNIQUE|VALID
IDX_ARDB_FILETRANSFER_B|NORMAL|ARDB_FILETRANSFER|VISIBLE|NONUNIQUE|VALID
SYS_IL0000112075C00004$$|LOB|ARDB_FILETRANSFER|VISIBLE|UNIQUE|VALID
SYS_C0014553|NORMAL|ARDB_DBSESSION|VISIBLE|UNIQUE|VALID
IDX_ARDB_DBSESSION_WA|NORMAL|ARDB_DBSESSION|VISIBLE|NONUNIQUE|VALID
IDX_ARDB_DBSESSION_B|NORMAL|ARDB_DBSESSION|VISIBLE|NONUNIQUE|VALID
SYS_IL0000112005C00004$$|LOB|ARDB_DBSESSION|VISIBLE|UNIQUE|VALID
SYS_C0014551|NORMAL|ARDB_CLIENTSESSION|VISIBLE|UNIQUE|VALID
IDX_ARDB_CLIENTSESSION_WA|NORMAL|ARDB_CLIENTSESSION|VISIBLE|NONUNIQUE|VALID
IDX_ARDB_CLIENTSESSION_B|NORMAL|ARDB_CLIENTSESSION|VISIBLE|NONUNIQUE|VALID
SYS_IL0000112001C00004$$|LOB|ARDB_CLIENTSESSION|VISIBLE|UNIQUE|VALID
SYS_IL0000111993C00006$$|LOB|ARDB_B_SERVERS|VISIBLE|UNIQUE|VALID
SYS_C0014547|NORMAL|ARDB_B_SERVERS|VISIBLE|UNIQUE|VALID
